SCORE                DOCUMENT ID
0.696140373309915    KPS-30062019-015
0.693890922386709    KPS-30062019-046
0.679237457880773    KPS-30062019-027
0.662597424947924    KPS-30062019-047
0.646294229556225    KPS-30062019-029
0.641407754379416    KPS-30062019-049
0.586611844202620    KPS-30062019-035
0.586223643793674    KPS-30062019-017
0.586223643793674    KPS-30062019-034
0.552156772372862    KPS-30062019-038
0.534520292844080    KPS-30062019-043
0.523064216568413    KPS-30082019-556
0.493422569662370    KPS-30062019-061
0.477968566915299    KPS-30062019-058
0.465149040325128    KPS-30062019-040
0.445648183586091    KPS-30062019-050
0.417562349877253    KPS-30082019-546
0.414321653436020    KPS-30062019-095
0.401043459245677    KPS-30062019-056
0.400217904144252    KPS-30062019-096
0.398558443175162    KPS-30062019-054
0.398558443175162    KPS-30062019-092
0.391071984114524    KPS-30062019-126
0.386683314693186    KPS-30062019-030
0.381441709960291    KPS-30062019-052
0.381385113492233    KPS-30062019-114
0.381385113492233    KPS-30062019-116
0.380954071125987    KPS-30082019-706
0.325841504136140    KPS-30062019-042
0.324772274667902    KPS-30062019-060
0.309967170544114    KPS-31072019-366
0.297088110071863    KPS-31072019-216
0.284439364478107    KPS-30062019-069
0.278705245077475    KPS-30082019-681
0.265824365659485    KPS-30082019-733
0.250598126229571    KPS-31072019-253
0.240544800701092    KPS-31072019-356
0.231742939065253    KPS-30082019-724
0.228192986661580    KPS-31072019-379
0.222223543614045    KPS-30082019-563
0.209479601492285    KPS-30082019-585
0.198863302530129    KPS-31072019-297
0.197884493022121    KPS-30082019-477
0.193797309452202    KPS-30082019-686
0.192776271273993    KPS-31072019-408
0.191799575207742    KPS-30082019-578
0.191530376143894    KPS-30082019-737
0.188707692693184    KPS-30082019-615
0.184189347013612    KPS-30082019-745
0.183272229105594    KPS-31072019-177
0.182648236050423    KPS-30082019-557
0.180306682452369    KPS-31072019-262
0.179656562249040    KPS-30082019-489
0.174173174047535    KPS-31072019-210
0.174173174047535    KPS-31072019-347
0.169850873378686    KPS-31072019-329
0.169600819728494    KPS-31072019-215
0.164535564667948    KPS-30082019-712
0.164114598821247    KPS-31072019-241
0.162332941851040    KPS-30062019-001
0.161500382157064    KPS-31072019-441
0.161500382157064    KPS-30082019-541
0.159624300920935    KPS-30082019-650
0.158911741215313    KPS-01092019-781
0.155544676787960    KPS-31072019-435
0.153000362043534    KPS-01092019-780
0.152206863375352    KPS-30082019-478
0.152097618603421    KPS-31072019-189
0.149653118694091    KPS-30082019-483
0.149604275058049    KPS-30082019-473
0.148124446735450    KPS-01092019-773
0.147655092915963    KPS-30062019-104
0.140804023584046    KPS-30062019-103
0.140804023584046    KPS-30082019-550
0.140634979731431    KPS-31072019-336
0.136028850855817    KPS-31072019-346
0.136028850855817    KPS-30082019-742
0.134369684515826    KPS-30082019-684
0.134034817927735    KPS-30082019-730
0.132003772110043    KPS-30082019-511
0.131691702960245    KPS-31072019-223
0.128261971583289    KPS-31072019-378
0.128040132260141    KPS-30082019-461
0.127500301702945    KPS-31072019-327
0.126842833222249    KPS-30062019-080
0.125932920216844    KPS-30082019-710
0.119722494955273    KPS-30082019-632
0.116046545718213    KPS-30082019-577
0.112871425623355    KPS-30082019-729
0.112239839020568    KPS-31072019-153
0.112239839020568    KPS-31072019-191
0.109938832785676    KPS-31072019-257
0.109938832785676    KPS-31072019-289
0.109938832785676    KPS-31072019-369
0.103831119853138    KPS-31072019-133
0.103831119853138    KPS-31072019-283
0.098940102201018    KPS-30082019-603
0.098940102201018    KPS-30082019-646
0.093722967676042    KPS-30082019-575
0.093722967676042    KPS-30082019-610
0.093120096189194    KPS-30082019-551
0.087474769830972    KPS-31072019-263
0.085507981055526    KPS-30062019-128
0.083188486459336    KPS-31072019-337
0.082792377557950    KPS-31072019-310
0.082792377557950    KPS-30082019-725
0.080107090998348    KPS-30082019-564
0.080079367484454    KPS-31072019-294
0.075996259285545    KPS-30082019-691
0.072288501897635    KPS-30062019-121
0.069419954916083    KPS-30082019-469
0.067435256829014    KPS-31072019-285
0.067435256829014    KPS-31072019-293
0.067022400880245    KPS-30062019-004
0.062112591240706    KPS-31072019-344
0.062050685869945    KPS-31072019-171
0.059976282987593    KPS-30082019-491
0.057769782263428    KPS-30062019-098
0.056644267266060    KPS-31072019-427
0.056624663781387    KPS-31072019-341
0.056624663781387    KPS-30082019-502
0.053974129845067    KPS-30082019-620
0.053644418319209    KPS-30082019-506
0.050664172857030    KPS-31072019-417
0.050664172857030    KPS-30082019-513
0.049980235822994    KPS-31072019-176
0.049038397315434    KPS-31072019-219
0.049038397315434    KPS-30082019-744
0.048526617101279    KPS-30082019-604
0.047683927394852    KPS-31072019-250
0.046457429035674    KPS-30062019-033
0.046457429035674    KPS-31072019-222
0.046457429035674    KPS-30082019-663
0.046457429035674    KPS-30082019-726
0.044703681932674    KPS-30062019-083
0.044703681932674    KPS-31072019-286
0.044267485979855    KPS-31072019-372
0.044267485979855    KPS-31072019-423
0.043905034520205    KPS-30062019-107
0.043876460755914    KPS-31072019-180
0.043876460755914    KPS-31072019-359
0.043876460755914    KPS-30082019-647
0.042451946729125    KPS-31072019-389
0.042147035518134    KPS-30062019-108
0.041594243229668    KPS-30062019-022
0.041594243229668    KPS-31072019-340
0.041295492476155    KPS-31072019-140
0.041295492476155    KPS-31072019-237
0.041295492476155    KPS-31072019-270
0.041295492476155    KPS-30082019-651
0.040160278832019    KPS-31072019-164
0.040160278832019    KPS-31072019-292
0.040039683742227    KPS-31072019-273
0.040039683742227    KPS-30082019-464
