SCORE                DOCUMENT ID
0.039735907368688    KPS-30082019-502
0.037875916263438    KPS-30082019-620
0.037644543822968    KPS-30082019-506
0.036308264736014    KPS-30082019-612
0.035553180277247    KPS-31072019-417
0.035553180277247    KPS-30082019-513
0.035073232904219    KPS-31072019-176
0.034412305223709    KPS-30082019-744
0.034053167529554    KPS-30082019-604
0.033461816731527    KPS-31072019-250
0.033098820661809    KPS-31072019-238
0.032601131264567    KPS-30062019-033
0.032601131264567    KPS-31072019-222
0.032601131264567    KPS-30082019-663
0.032601131264567    KPS-30082019-726
0.032486342132223    KPS-31072019-375
0.032486342132223    KPS-30082019-509
0.031443879628719    KPS-30082019-720
0.031370453185806    KPS-30062019-083
0.031370453185806    KPS-31072019-286
0.031064356145783    KPS-31072019-372
0.031064356145783    KPS-31072019-423
0.030810008717215    KPS-30062019-107
0.030789957305424    KPS-31072019-180
0.030789957305424    KPS-31072019-359
0.029790315918900    KPS-31072019-389
0.029788938595628    KPS-31072019-174
0.029788938595628    KPS-30082019-659
0.029576346902105    KPS-30062019-108
0.029188429311046    KPS-30062019-022
0.028978783346281    KPS-31072019-140
0.028978783346281    KPS-31072019-237
0.028978783346281    KPS-31072019-270
0.028978783346281    KPS-30082019-651
0.028182156201948    KPS-31072019-292
0.028133997562538    KPS-31072019-299
0.028133997562538    KPS-30082019-678
0.028097529557000    KPS-31072019-273
0.028097529557000    KPS-30082019-464
0.027898911262398    KPS-31072019-154
0.027566849904877    KPS-30082019-641
0.027167609387139    KPS-30082019-672
0.026618712211895    KPS-30062019-065
0.026618712211895    KPS-31072019-305
0.026479056529447    KPS-31072019-202
0.026479056529447    KPS-31072019-232
0.026479056529447    KPS-30082019-495
0.026479056529447    KPS-30082019-517
0.026479056529447    KPS-30082019-590
0.026142044321505    KPS-31072019-204
0.026142044321505    KPS-30082019-494
0.025945270498708    KPS-31072019-240
0.025886963454819    KPS-30082019-484
0.025363940581753    KPS-31072019-413
0.025363940581753    KPS-30082019-514
0.025139894866789    KPS-31072019-159
0.025139894866789    KPS-31072019-254
0.025139894866789    KPS-30082019-568
0.024824115496357    KPS-31072019-258
0.024322566512796    KPS-30062019-099
0.024322566512796    KPS-31072019-246
0.024322566512796    KPS-31072019-318
0.024322566512796    KPS-30082019-633
0.024079225681029    KPS-31072019-290
0.023954832771656    KPS-31072019-268
0.023913352510627    KPS-01092019-759
0.023661077521684    KPS-31072019-145
0.023661077521684    KPS-31072019-276
0.023661077521684    KPS-31072019-322
0.022971312817641    KPS-31072019-407
0.022931535622746    KPS-30082019-685
0.022545724961558    KPS-30082019-527
0.022182260176579    KPS-31072019-430
0.022182260176579    KPS-30082019-570
0.021976054971798    KPS-30082019-756
0.021959317230064    KPS-30082019-458
0.021785966092360    KPS-31072019-220
0.021785966092360    KPS-31072019-454
0.021785966092360    KPS-30082019-655
0.021785966092360    KPS-30082019-676
0.021785966092360    KPS-30082019-683
0.021785966092360    KPS-30082019-705
0.021620059122486    KPS-31072019-440
0.021620059122486    KPS-30082019-587
0.021620059122486    KPS-01092019-771
0.021136617151461    KPS-31072019-192
0.021136617151461    KPS-31072019-395
0.021136617151461    KPS-30082019-519
0.021136617151461    KPS-01092019-796
0.021020574320850    KPS-31072019-309
0.021020574320850    KPS-30082019-635
0.021020574320850    KPS-30082019-752
0.020924183446798    KPS-30082019-548
0.020913635457204    KPS-31072019-225
0.020703442831474    KPS-31072019-233
0.020703442831474    KPS-30082019-667
0.020639336298025    KPS-30062019-037
0.020639336298025    KPS-30062019-045
0.020639336298025    KPS-30062019-063
0.020639336298025    KPS-30062019-123
0.020639336298025    KPS-31072019-239
0.020639336298025    KPS-30082019-654
0.020639336298025    KPS-30082019-755
0.020268805427330    KPS-30082019-621
0.020065093669902    KPS-30062019-100
0.020065093669902    KPS-30082019-754
0.020065093669902    KPS-01092019-767
