SCORE                DOCUMENT ID
0.042520493871263    KPS-31072019-416
0.042520493871263    KPS-31072019-434
0.042520493871263    KPS-30082019-518
0.042520493871263    KPS-30082019-565
0.042520493871263    KPS-30082019-632
0.042520493871263    KPS-30082019-695
0.042520493871263    KPS-30082019-707
0.042520493871263    KPS-01092019-781
0.042520493871263    KPS-01092019-789
0.042456351424952    KPS-31072019-182
0.041567779380493    KPS-30062019-020
0.041567779380493    KPS-31072019-155
0.041567779380493    KPS-31072019-308
0.041567779380493    KPS-31072019-374
0.041567779380493    KPS-31072019-393
0.041567779380493    KPS-30082019-574
0.041567779380493    KPS-30082019-582
0.041567779380493    KPS-30082019-595
0.041567779380493    KPS-30082019-644
0.041567779380493    KPS-01092019-779
0.039862963004309    KPS-31072019-153
0.039862963004309    KPS-31072019-191
0.039862963004309    KPS-31072019-319
0.039862963004309    KPS-31072019-324
0.039862963004309    KPS-30082019-462
0.039862963004309    KPS-30082019-497
0.039862963004309    KPS-30082019-531
0.039862963004309    KPS-30082019-562
0.039862963004309    KPS-30082019-575
0.039862963004309    KPS-30082019-584
0.039862963004309    KPS-30082019-610
0.039258458303799    KPS-30062019-105
0.039258458303799    KPS-31072019-248
0.039258458303799    KPS-31072019-259
0.039258458303799    KPS-31072019-265
0.039258458303799    KPS-31072019-301
0.039258458303799    KPS-31072019-346
0.039258458303799    KPS-31072019-350
0.039258458303799    KPS-31072019-409
0.039258458303799    KPS-30082019-467
0.039258458303799    KPS-30082019-473
0.039258458303799    KPS-30082019-505
0.039258458303799    KPS-30082019-512
0.039258458303799    KPS-30082019-521
0.039258458303799    KPS-30082019-524
0.039258458303799    KPS-30082019-583
0.039258458303799    KPS-30082019-603
0.039258458303799    KPS-30082019-607
0.039258458303799    KPS-30082019-618
0.039258458303799    KPS-30082019-646
0.039258458303799    KPS-30082019-673
0.039258458303799    KPS-30082019-704
0.039258458303799    KPS-30082019-708
0.039258458303799    KPS-30082019-742
0.039190478238417    KPS-30082019-468
0.037205432137355    KPS-31072019-263
0.036949137227105    KPS-30062019-026
0.036949137227105    KPS-30062019-103
0.036949137227105    KPS-31072019-161
0.036949137227105    KPS-31072019-214
0.036949137227105    KPS-31072019-217
0.036949137227105    KPS-31072019-262
0.036949137227105    KPS-31072019-288
0.036949137227105    KPS-30082019-455
0.036949137227105    KPS-30082019-500
0.036949137227105    KPS-30082019-550
0.036949137227105    KPS-30082019-551
0.036949137227105    KPS-30082019-591
0.036949137227105    KPS-30082019-617
0.036949137227105    KPS-30082019-622
0.036949137227105    KPS-30082019-729
0.036949137227105    KPS-30082019-740
0.034639816150411    KPS-31072019-189
0.034639816150411    KPS-31072019-264
0.034639816150411    KPS-31072019-386
0.034639816150411    KPS-31072019-394
0.034639816150411    KPS-30082019-511
0.034547901270401    KPS-30082019-523
0.032330495073717    KPS-30062019-048
0.032330495073717    KPS-31072019-380
